;0;1;2;3;4
153;0.436272086;-0.465358386;2.589221553;-9.004897213;0
154;0.426964918;-0.227120029;2.409123609;-8.546420985;1
155;0.422422518;0.014866743;2.238195189;-8.079935949;1
156;0.422719852;0.256098279;2.07659647;-7.625054668;1
157;0.427841818;0.493619805;1.924095377;-7.195245807;1
158;0.437714214;0.725829654;1.780190461;-6.798889156;1
159;0.452230807;0.952136466;1.644212678;-6.440748306;1
160;0.471273536;1.172623566;1.515397712;-6.123281044;1
161;0.494726008;1.387781592;1.392932091;-5.847602114;1
162;0.52248164;1.598317476;1.275980048;-5.614114823;1
163;0.554447989;1.805026869;1.163697752;-5.422892775;1
164;0.590548527;2.008712856;1.055239896;-5.273893557;1
165;0.630722784;2.210135817;0.949762025;-5.167066139;1
166;0.6749255;2.409982837;0.846420703;-5.102392156;1
167;0.723125157;2.233988164;0.744372859;-4.70727259;0
168;0.76780492;2.052462876;0.650227408;-4.307813154;0
169;0.808854177;1.86638037;0.564071145;-3.907667649;0
170;0.846181785;1.676710285;0.485917792;-3.510054936;0
171;0.879715991;1.484349353;0.415716693;-3.117609245;0
172;0.909402978;1.290076754;0.353364508;-2.732289851;0
173;0.935204513;1.094532401;0.298718711;-2.355355682;0
174;0.957095161;0.898213709;0.251611597;-1.987395799;0
175;0.975059435;0.701485264;0.211863681;-1.628399128;0
176;0.98908914;0.504596027;0.179295699;-1.277845737;0
177;0.999181061;0.30769977;0.153738784;-0.934804896;0
178;1.005335056;0.110875832;0.135042686;-0.598029802;0
179;1.007552573;0.303875536;0.12308209;-0.845311647;1
180;1.013630084;0.49712254;0.106175857;-1.096894431;1
181;1.023572534;0.690698513;0.084237969;-1.354466163;1
182;1.037386505;0.884668194;0.057148645;-1.619652299;1
183;1.055079868;0.688921339;0.024755599;-1.309718805;0
184;1.068858295;0.493494687;-0.001438777;-1.009391245;0
185;1.078728189;0.29839197;-0.021626602;-0.717160472;0
186;1.084696028;0.103575894;-0.035969811;-0.431362419;0
187;1.086767546;-0.091018756;-0.04459706;-0.150232096;0
188;1.084947171;-0.285474669;-0.047601701;0.128054567;0
189;1.079237678;-0.479883526;-0.04504061;0.405347913;0
190;1.069640007;-0.674338775;-0.036933652;0.683497511;0
191;1.056153232;-0.868928941;-0.023263702;0.964327678;0
192;1.038774653;-1.063730768;-0.003977148;1.249612441;0
193;1.017500038;-1.258801515;0.021015101;1.541046969;0
194;0.992324007;-1.063938472;0.05183604;1.254994931;1
195;0.971045238;-0.86951717;0.076935939;0.978987665;1
196;0.953654894;-0.675506238;0.096515692;0.711428985;1
197;0.94014477;-0.481843891;0.110744272;0.450619007;1
198;0.930507892;-0.288448169;0.119756652;0.194794809;1
199;0.924738928;-0.095224706;0.123652548;-0.057840152;1
200;0.922834434;0.097927315;0.122495745;-0.309094763;1
201;0.924792981;0.291110364;0.11631385;-0.560774238;1
202;0.930615188;0.484424309;0.105098365;-0.814666653;1
203;0.940303674;0.288032238;0.088805032;-0.490861943;0
204;0.946064319;0.48179661;0.078987793;-0.754288811;1
205;0.955700251;0.675745908;0.063902017;-1.021107411;1
206;0.969215169;0.479833417;0.043479869;-0.709064063;0
207;0.978811838;0.674327023;0.029298587;-0.987749692;1
208;0.992298378;0.478825287;0.009543594;-0.686010393;0
209;1.001874884;0.283572158;-0.004176614;-0.390338263;0
210;1.007546327;0.088509733;-0.01198338;-0.098975099;0
211;1.009316522;-0.106438442;-0.013962882;0.189903138;0
212;1.007187753;-0.301357882;-0.010164819;0.478148843;0
213;1.001160595;-0.496334858;-0.000601842;0.767610793;0
214;0.991233898;-0.691448518;0.014750374;1.06010429;0
215;0.977404928;-0.49652501;0.03595246;0.772087286;1
216;0.967474427;-0.301915718;0.051394205;0.490929736;1
217;0.961436113;-0.10755499;0.0612128;0.214876837;1
218;0.959285013;0.086640851;0.065510337;-0.057886028;1
219;0.96101783;0.280765316;0.064352616;-0.329201854;1
220;0.966633137;0.084789102;0.057768579;-0.0169394;0
221;0.968328919;-0.111111694;0.057429791;0.293396126;0
222;0.966106685;0.083146431;0.063297714;0.019364409;1
223;0.967769613;-0.112823481;0.063685002;0.331327697;0
224;0.965513144;0.081336875;0.070311556;0.059388303;1
225;0.967139881;-0.114719081;0.071499322;0.373400173;0
226;0.9648455;0.079318216;0.078967325;0.104090767;1
227;0.966431864;0.273224904;0.081049141;-0.162670586;1
228;0.971896362;0.467098683;0.077795729;-0.428724247;1
229;0.981238336;0.661037651;0.069221244;-0.695903948;1
230;0.994459089;0.855134773;0.055303165;-0.966017588;1
231;1.011561784;1.04947209;0.035982813;-1.240827056;1
232;1.032551226;1.244114046;0.011166272;-1.522024335;1
233;1.057433507;1.439099327;-0.019274214;-1.811201207;1
234;1.086215493;1.244197343;-0.055498239;-1.524568801;0
235;1.11109944;1.049787669;-0.085989615;-1.249711377;0
236;1.132095194;0.855866666;-0.110983842;-0.985154432;0
237;1.149212527;0.662392136;-0.130686931;-0.729290439;0
238;1.16246037;0.469295479;-0.14527274;-0.480428053;0
239;1.171846279;0.276490807;-0.154881301;-0.236827534;0
240;1.177376095;0.083881666;-0.159617851;0.003274566;0
241;1.179053729;-0.108633961;-0.15955236;0.241648513;0
242;1.176881049;-0.3011598;-0.15471939;0.480059599;0
243;1.170857853;-0.493798003;-0.145118198;0.720259018;0
244;1.160981893;-0.686645949;-0.130713017;0.963975188;0
245;1.147248974;-0.879792632;-0.111433514;1.212903386;0
246;1.129653122;-1.07331416;-0.087175446;1.468691568;0
247;1.108186839;-1.267267857;-0.057801615;1.732920212;0
248;1.082841481;-1.46168447;-0.02314321;2.007073889;0
249;1.053607792;-1.266329331;0.016998267;1.707316157;1
250;1.028281205;-1.071406896;0.051144591;1.419971994;1
251;1.006853068;-0.876953775;0.07954403;1.143703668;1
252;0.989313992;-0.682956018;0.102418104;0.876988443;1
253;0.975654872;-0.489363995;0.119957873;0.618180394;1
254;0.965867592;-0.296103855;0.132321481;0.365556521;1
255;0.959945515;-0.103086157;0.139632611;0.117350025;1
256;0.957883791;0.08978768;0.141979611;-0.128226208;1
257;0.959679545;0.282620439;0.139415087;-0.372962962;1
258;0.965331954;0.475515081;0.131955828;-0.618642182;1
259;0.974842255;0.668571068;0.119582984;-0.867026125;1
260;0.988213677;0.472042576;0.102242462;-0.539264994;0
261;0.997654528;0.275643175;0.091457162;-0.216197409;0
262;1.003167392;0.079340869;0.087133214;0.10387638;0
263;1.004754209;-0.116914719;0.089210741;0.422727723;0
264;1.002415915;-0.313179784;0.097665296;0.74214779;0
265;0.996152319;-0.509504524;0.112508252;1.063899503;0
266;0.985962229;-0.705921293;0.133786242;1.389669611;0
267;0.971843803;-0.512695462;0.161579634;1.141636798;1
268;0.961589894;-0.320011013;0.18441237;0.90367285;1
269;0.955189673;-0.127801054;0.202485827;0.674156985;1
270;0.952633652;0.064017212;0.215968967;0.451432813;1
271;0.953913996;0.255536344;0.224997623;0.233830258;1
272;0.959024723;0.446854405;0.229674228;0.019679117;1
273;0.967961811;0.638072026;0.23006781;-0.192683295;1
274;0.980723252;0.829290317;0.226214144;-0.404908293;1
275;0.997309058;1.020609224;0.218115979;-0.61863398;1
276;1.017721243;1.212125962;0.205743299;-0.835483797;1
277;1.041963762;1.40393319;0.189033623;-1.057063962;1
278;1.070042426;1.206878313;0.167892344;-0.711501578;0
279;1.094179992;1.009878577;0.153662312;-0.371028167;0
280;1.114377564;0.812945541;0.146241749;-0.034110115;0
281;1.130636474;0.616062118;0.145559547;0.30090462;0
282;1.142957717;0.419197856;0.151577639;0.635721773;0
283;1.151341674;0.22232319;0.164292075;0.972041124;0
284;1.155788138;0.025423382;0.183732897;1.311498642;0
285;1.156296605;-0.171487143;0.20996287;1.655607059;0
286;1.152866863;0.02065797;0.243075011;1.434995571;1
287;1.153280022;0.212101612;0.271774922;1.227034451;1
288;1.157522054;0.402903285;0.296315611;1.030258574;1
289;1.16558012;0.59313562;0.316920783;0.843193421;1
290;1.177442832;0.782878521;0.333784651;0.664375795;1
